Area,Perimeter,Class,,,,,,,,,,,,,,
59171,954.348,HOROZ,,,,,,,,,,,,,,
59172,973.722,HOROZ,,,,,,,,,,,,,,
59179,952.913,HOROZ,,,,,,,,,,,,,,
59181,956.187,HOROZ,,,,,,,,,,,,,,
59181,1000.487,HOROZ,,,,,,,,,,,,,,
59184,948.818,HOROZ,,,,,,,,,,,,,,
59189,956.133,HOROZ,,,,,,,,,,,,,,
59192,959.297,HOROZ,,,,,,,,,,,,,,
59205,970.174,HOROZ,,,,,,,,,,,,,,
59243,959.007,HOROZ,,,,,,,,,,,,,,
59257,986.868,HOROZ,,,,,,,,,,,,,,
59274,952.086,HOROZ,,,,,,,,,,,,,,
59286,967.97,HOROZ,,,,,,,,,,,,,,
59293,994.097,HOROZ,,,,,,,,,,,,,,
59302,949.017,HOROZ,,,,,,,,,,,,,,
59305,971.655,HOROZ,,,,,,,,,,,,,,
59308,997.744,HOROZ,,,,,,,,,,,,,,
59311,968.736,HOROZ,,,,,,,,,,,,,,
59314,973.235,HOROZ,,,,,,,,,,,,,,
59349,970.156,HOROZ,,,,,,,,,,,,,,
59387,974.796,HOROZ,,,,,,,,,,,,,,
59409,972.196,HOROZ,,,,,,,,,,,,,,
59411,961.532,HOROZ,,,,,,,,,,,,,,
59422,967.842,HOROZ,,,,,,,,,,,,,,
59435,963.995,HOROZ,,,,,,,,,,,,,,
59442,975.979,HOROZ,,,,,,,,,,,,,,
59442,975.979,HOROZ,,,,,,,,,,,,,,
59464,957.822,HOROZ,,,,,,,,,,,,,,
59471,957.54,HOROZ,,,,,,,,,,,,,,
59479,961.314,HOROZ,,,,,,,,,,,,,,
59490,970.189,HOROZ,,,,,,,,,,,,,,
59499,986.818,HOROZ,,,,,,,,,,,,,,
59503,973.139,HOROZ,,,,,,,,,,,,,,
59526,957.048,HOROZ,,,,,,,,,,,,,,
59527,958.355,HOROZ,,,,,,,,,,,,,,
59530,972.704,HOROZ,,,,,,,,,,,,,,
59550,977.952,HOROZ,,,,,,,,,,,,,,
59562,962.76,HOROZ,,,,,,,,,,,,,,
59563,961.018,HOROZ,,,,,,,,,,,,,,
59564,949.712,HOROZ,,,,,,,,,,,,,,
59565,1004.123,HOROZ,,,,,,,,,,,,,,
59602,1017.207,HOROZ,,,,,,,,,,,,,,
59605,1001.665,HOROZ,,,,,,,,,,,,,,
59605,1001.665,HOROZ,,,,,,,,,,,,,,
59622,963.272,HOROZ,,,,,,,,,,,,,,
59651,1028.745,HOROZ,,,,,,,,,,,,,,
59663,973.132,HOROZ,,,,,,,,,,,,,,
59664,982.497,HOROZ,,,,,,,,,,,,,,
59664,982.497,HOROZ,,,,,,,,,,,,,,
59680,951.625,HOROZ,,,,,,,,,,,,,,
59685,1139.285,HOROZ,,,,,,,,,,,,,,
59689,980.742,HOROZ,,,,,,,,,,,,,,
59704,975.007,HOROZ,,,,,,,,,,,,,,
59718,1001.425,HOROZ,,,,,,,,,,,,,,
59720,966.881,HOROZ,,,,,,,,,,,,,,
59763,997.957,HOROZ,,,,,,,,,,,,,,
59775,958.63,HOROZ,,,,,,,,,,,,,,
59795,962.167,HOROZ,,,,,,,,,,,,,,
59822,957.494,HOROZ,,,,,,,,,,,,,,
59884,990.679,HOROZ,,,,,,,,,,,,,,
59897,958.442,HOROZ,,,,,,,,,,,,,,
59911,973.464,HOROZ,,,,,,,,,,,,,,
59921,997.748,HOROZ,,,,,,,,,,,,,,
59921,984.477,HOROZ,,,,,,,,,,,,,,
59930,973.199,HOROZ,,,,,,,,,,,,,,
59944,997.437,HOROZ,,,,,,,,,,,,,,
59959,976.082,HOROZ,,,,,,,,,,,,,,
59965,967.751,HOROZ,,,,,,,,,,,,,,
59965,994.266,HOROZ,,,,,,,,,,,,,,
59986,985.188,HOROZ,,,,,,,,,,,,,,
59990,977.492,HOROZ,,,,,,,,,,,,,,
59998,985.424,HOROZ,,,,,,,,,,,,,,
60003,987.126,HOROZ,,,,,,,,,,,,,,
60019,969.914,HOROZ,,,,,,,,,,,,,,
60037,957.698,HOROZ,,,,,,,,,,,,,,
60049,941.57,HOROZ,,,,,,,,,,,,,,
60061,976.479,HOROZ,,,,,,,,,,,,,,
60086,972.189,HOROZ,,,,,,,,,,,,,,
60090,979.426,HOROZ,,,,,,,,,,,,,,
60108,1028.464,HOROZ,,,,,,,,,,,,,,
60121,964.754,HOROZ,,,,,,,,,,,,,,
60134,984.152,HOROZ,,,,,,,,,,,,,,
60134,984.152,HOROZ,,,,,,,,,,,,,,
60147,957.495,HOROZ,,,,,,,,,,,,,,
60153,946.769,HOROZ,,,,,,,,,,,,,,
60166,978.007,HOROZ,,,,,,,,,,,,,,
60171,1004.014,HOROZ,,,,,,,,,,,,,,
60178,974.122,HOROZ,,,,,,,,,,,,,,
60182,984.867,HOROZ,,,,,,,,,,,,,,
60211,999.348,HOROZ,,,,,,,,,,,,,,
60239,966.28,HOROZ,,,,,,,,,,,,,,
60251,966.081,HOROZ,,,,,,,,,,,,,,
60254,1003.745,HOROZ,,,,,,,,,,,,,,
60264,979.689,HOROZ,,,,,,,,,,,,,,
60313,961.548,HOROZ,,,,,,,,,,,,,,
60319,950.938,HOROZ,,,,,,,,,,,,,,
60350,965.925,HOROZ,,,,,,,,,,,,,,
60358,982.422,HOROZ,,,,,,,,,,,,,,
60361,982.77,HOROZ,,,,,,,,,,,,,,
60372,968.735,HOROZ,,,,,,,,,,,,,,
60395,979.824,HOROZ,,,,,,,,,,,,,,
60398,998.835,HOROZ,,,,,,,,,,,,,,
60413,977.491,HOROZ,,,,,,,,,,,,,,
60414,1028.367,HOROZ,,,,,,,,,,,,,,
60434,1008.876,HOROZ,,,,,,,,,,,,,,
60453,978.679,HOROZ,,,,,,,,,,,,,,
60459,986.59,HOROZ,,,,,,,,,,,,,,
60489,978.422,HOROZ,,,,,,,,,,,,,,
60497,993.986,HOROZ,,,,,,,,,,,,,,
60516,970.091,HOROZ,,,,,,,,,,,,,,
60516,970.091,HOROZ,,,,,,,,,,,,,,
60523,1001.723,HOROZ,,,,,,,,,,,,,,
60527,982.833,HOROZ,,,,,,,,,,,,,,
60535,964.156,HOROZ,,,,,,,,,,,,,,
60537,989.384,HOROZ,,,,,,,,,,,,,,
60560,984.12,HOROZ,,,,,,,,,,,,,,
60563,1005.91,HOROZ,,,,,,,,,,,,,,
60619,982.002,HOROZ,,,,,,,,,,,,,,
60626,967.088,HOROZ,,,,,,,,,,,,,,
60627,997.144,HOROZ,,,,,,,,,,,,,,
60629,966.33,HOROZ,,,,,,,,,,,,,,
60635,994.351,HOROZ,,,,,,,,,,,,,,
60658,987.242,HOROZ,,,,,,,,,,,,,,
60663,981.238,HOROZ,,,,,,,,,,,,,,
60670,989.284,HOROZ,,,,,,,,,,,,,,
60707,977.364,HOROZ,,,,,,,,,,,,,,
60716,1000.347,HOROZ,,,,,,,,,,,,,,
60716,984.188,HOROZ,,,,,,,,,,,,,,
60716,984.188,HOROZ,,,,,,,,,,,,,,
60721,968.072,HOROZ,,,,,,,,,,,,,,
60733,1004.11,HOROZ,,,,,,,,,,,,,,
60735,976.532,HOROZ,,,,,,,,,,,,,,
60737,973.285,HOROZ,,,,,,,,,,,,,,
60743,962.318,HOROZ,,,,,,,,,,,,,,
60756,953.871,HOROZ,,,,,,,,,,,,,,
60775,988.585,HOROZ,,,,,,,,,,,,,,
60787,1003.955,HOROZ,,,,,,,,,,,,,,
60794,984.123,HOROZ,,,,,,,,,,,,,,
60794,984.123,HOROZ,,,,,,,,,,,,,,
60818,969.951,HOROZ,,,,,,,,,,,,,,
60819,962.797,HOROZ,,,,,,,,,,,,,,
60832,976.002,HOROZ,,,,,,,,,,,,,,
60833,1000.597,HOROZ,,,,,,,,,,,,,,
60844,974.219,HOROZ,,,,,,,,,,,,,,
60867,964.835,HOROZ,,,,,,,,,,,,,,
60868,1018.898,HOROZ,,,,,,,,,,,,,,
60871,952.762,HOROZ,,,,,,,,,,,,,,
60882,1002.657,HOROZ,,,,,,,,,,,,,,
60886,966.574,HOROZ,,,,,,,,,,,,,,
60917,998.805,HOROZ,,,,,,,,,,,,,,
60942,1020.605,HOROZ,,,,,,,,,,,,,,
60942,1020.605,HOROZ,,,,,,,,,,,,,,
60950,993.724,HOROZ,,,,,,,,,,,,,,
60966,988.175,HOROZ,,,,,,,,,,,,,,
60979,984.025,HOROZ,,,,,,,,,,,,,,
60981,984.126,HOROZ,,,,,,,,,,,,,,
61022,988.485,HOROZ,,,,,,,,,,,,,,
61045,994.105,HOROZ,,,,,,,,,,,,,,
61076,982.932,HOROZ,,,,,,,,,,,,,,
61076,982.932,HOROZ,,,,,,,,,,,,,,
61083,971.338,HOROZ,,,,,,,,,,,,,,
61089,986.967,HOROZ,,,,,,,,,,,,,,
61096,1005.146,HOROZ,,,,,,,,,,,,,,
61112,1008.105,HOROZ,,,,,,,,,,,,,,
61120,1000.656,HOROZ,,,,,,,,,,,,,,
61150,988.821,HOROZ,,,,,,,,,,,,,,
61155,1007.344,HOROZ,,,,,,,,,,,,,,
61170,983.061,HOROZ,,,,,,,,,,,,,,
61178,977.298,HOROZ,,,,,,,,,,,,,,
61226,1008.378,HOROZ,,,,,,,,,,,,,,
61238,994.628,HOROZ,,,,,,,,,,,,,,
61250,972.39,HOROZ,,,,,,,,,,,,,,
61251,987.762,HOROZ,,,,,,,,,,,,,,
61261,1006.386,HOROZ,,,,,,,,,,,,,,
61277,998.285,HOROZ,,,,,,,,,,,,,,
61329,971.399,HOROZ,,,,,,,,,,,,,,
61331,981.574,HOROZ,,,,,,,,,,,,,,
61336,986.354,HOROZ,,,,,,,,,,,,,,
61345,991.978,HOROZ,,,,,,,,,,,,,,
61349,997.884,HOROZ,,,,,,,,,,,,,,
61429,995.324,HOROZ,,,,,,,,,,,,,,
61438,980.686,HOROZ,,,,,,,,,,,,,,
61455,983.084,HOROZ,,,,,,,,,,,,,,
61475,1002.253,HOROZ,,,,,,,,,,,,,,
61491,1006.537,HOROZ,,,,,,,,,,,,,,
61493,992.528,HOROZ,,,,,,,,,,,,,,
61505,982.866,HOROZ,,,,,,,,,,,,,,
61505,982.866,HOROZ,,,,,,,,,,,,,,
61542,965.557,HOROZ,,,,,,,,,,,,,,
61546,990.721,HOROZ,,,,,,,,,,,,,,
61552,995.654,HOROZ,,,,,,,,,,,,,,
61570,996.083,HOROZ,,,,,,,,,,,,,,
61579,999.165,HOROZ,,,,,,,,,,,,,,
61615,984.81,HOROZ,,,,,,,,,,,,,,
61626,991.168,HOROZ,,,,,,,,,,,,,,
61626,991.168,HOROZ,,,,,,,,,,,,,,
61633,987.103,HOROZ,,,,,,,,,,,,,,
61639,982.13,HOROZ,,,,,,,,,,,,,,
61658,1044.245,HOROZ,,,,,,,,,,,,,,
61671,977.631,HOROZ,,,,,,,,,,,,,,
61678,995.791,HOROZ,,,,,,,,,,,,,,
61684,984.878,HOROZ,,,,,,,,,,,,,,
61704,969.404,HOROZ,,,,,,,,,,,,,,
61736,1006.756,HOROZ,,,,,,,,,,,,,,
61761,986.295,HOROZ,,,,,,,,,,,,,,
61774,977.266,HOROZ,,,,,,,,,,,,,,
61776,980.591,HOROZ,,,,,,,,,,,,,,
61804,1010.042,HOROZ,,,,,,,,,,,,,,
61811,978.904,HOROZ,,,,,,,,,,,,,,
61911,985.026,HOROZ,,,,,,,,,,,,,,
61911,985.026,HOROZ,,,,,,,,,,,,,,
61950,974.693,HOROZ,,,,,,,,,,,,,,
62019,986.35,HOROZ,,,,,,,,,,,,,,
62063,1019.28,HOROZ,,,,,,,,,,,,,,
62077,1010.414,HOROZ,,,,,,,,,,,,,,
62148,999.92,HOROZ,,,,,,,,,,,,,,
62157,985.188,HOROZ,,,,,,,,,,,,,,
62194,980.312,HOROZ,,,,,,,,,,,,,,
62200,998.455,HOROZ,,,,,,,,,,,,,,
62236,992.987,HOROZ,,,,,,,,,,,,,,
62260,978.069,HOROZ,,,,,,,,,,,,,,
62277,983.008,HOROZ,,,,,,,,,,,,,,
62278,995.754,HOROZ,,,,,,,,,,,,,,
62278,995.754,HOROZ,,,,,,,,,,,,,,
62289,1021.13,HOROZ,,,,,,,,,,,,,,
62321,965.024,HOROZ,,,,,,,,,,,,,,
62324,976.551,HOROZ,,,,,,,,,,,,,,
62333,973.114,HOROZ,,,,,,,,,,,,,,
62336,993.784,HOROZ,,,,,,,,,,,,,,
62338,1029.433,HOROZ,,,,,,,,,,,,,,
62386,1009.094,HOROZ,,,,,,,,,,,,,,
62442,979.857,HOROZ,,,,,,,,,,,,,,
62444,994.226,HOROZ,,,,,,,,,,,,,,
62459,993.163,HOROZ,,,,,,,,,,,,,,
62465,1007.548,HOROZ,,,,,,,,,,,,,,
62476,1020.502,HOROZ,,,,,,,,,,,,,,
62502,997.559,HOROZ,,,,,,,,,,,,,,
62517,1011.37,HOROZ,,,,,,,,,,,,,,
62547,971.506,HOROZ,,,,,,,,,,,,,,
62555,975.486,HOROZ,,,,,,,,,,,,,,
62577,1010.19,HOROZ,,,,,,,,,,,,,,
62582,996.638,HOROZ,,,,,,,,,,,,,,
62583,987.82,HOROZ,,,,,,,,,,,,,,
62597,979.535,HOROZ,,,,,,,,,,,,,,
62622,1022.788,HOROZ,,,,,,,,,,,,,,
62694,998.103,HOROZ,,,,,,,,,,,,,,
62741,992.41,HOROZ,,,,,,,,,,,,,,
62761,983.59,HOROZ,,,,,,,,,,,,,,
62764,1003.767,HOROZ,,,,,,,,,,,,,,
62764,1003.767,HOROZ,,,,,,,,,,,,,,
62770,998.834,HOROZ,,,,,,,,,,,,,,
62816,1005.634,HOROZ,,,,,,,,,,,,,,
62837,1005.35,HOROZ,,,,,,,,,,,,,,
62855,1004.759,HOROZ,,,,,,,,,,,,,,
62877,977.534,HOROZ,,,,,,,,,,,,,,
62887,1010.745,HOROZ,,,,,,,,,,,,,,
62900,1005.01,HOROZ,,,,,,,,,,,,,,
62905,1004.35,HOROZ,,,,,,,,,,,,,,
63052,1008.074,HOROZ,,,,,,,,,,,,,,
63083,993.173,HOROZ,,,,,,,,,,,,,,
63096,1010.607,HOROZ,,,,,,,,,,,,,,
63128,1000.638,HOROZ,,,,,,,,,,,,,,
63137,1006.726,HOROZ,,,,,,,,,,,,,,
63152,993.925,HOROZ,,,,,,,,,,,,,,
63206,1035.302,HOROZ,,,,,,,,,,,,,,
63209,996.504,HOROZ,,,,,,,,,,,,,,
63210,1002.819,HOROZ,,,,,,,,,,,,,,
63213,1009.084,HOROZ,,,,,,,,,,,,,,
63216,1017.65,HOROZ,,,,,,,,,,,,,,
63218,1000.665,HOROZ,,,,,,,,,,,,,,
63218,1017.841,HOROZ,,,,,,,,,,,,,,
63234,1025.276,HOROZ,,,,,,,,,,,,,,
63300,1005.304,HOROZ,,,,,,,,,,,,,,
63336,990.209,HOROZ,,,,,,,,,,,,,,
63359,982.041,HOROZ,,,,,,,,,,,,,,
63366,1006.058,HOROZ,,,,,,,,,,,,,,
63378,1013.251,HOROZ,,,,,,,,,,,,,,
63408,1005.966,HOROZ,,,,,,,,,,,,,,
63408,1005.966,HOROZ,,,,,,,,,,,,,,
63411,995.926,HOROZ,,,,,,,,,,,,,,
63441,1040.005,HOROZ,,,,,,,,,,,,,,
63456,993.449,HOROZ,,,,,,,,,,,,,,
63470,1010.976,HOROZ,,,,,,,,,,,,,,
63580,984.893,HOROZ,,,,,,,,,,,,,,
63603,990.075,HOROZ,,,,,,,,,,,,,,
63628,997.39,HOROZ,,,,,,,,,,,,,,
63650,995.206,HOROZ,,,,,,,,,,,,,,
63659,1001.429,HOROZ,,,,,,,,,,,,,,
63701,993.831,HOROZ,,,,,,,,,,,,,,
63710,1004.657,HOROZ,,,,,,,,,,,,,,
63717,1005.087,HOROZ,,,,,,,,,,,,,,
63768,1014.863,HOROZ,,,,,,,,,,,,,,
63882,1004.206,HOROZ,,,,,,,,,,,,,,
63882,1004.206,HOROZ,,,,,,,,,,,,,,
63883,988.366,HOROZ,,,,,,,,,,,,,,
63897,1002.493,HOROZ,,,,,,,,,,,,,,
63899,984.916,HOROZ,,,,,,,,,,,,,,
63911,998.424,HOROZ,,,,,,,,,,,,,,
63944,991.765,HOROZ,,,,,,,,,,,,,,
63948,996.497,HOROZ,,,,,,,,,,,,,,
63948,996.497,HOROZ,,,,,,,,,,,,,,
63965,1027.602,HOROZ,,,,,,,,,,,,,,
63970,1006.279,HOROZ,,,,,,,,,,,,,,
63977,974.117,HOROZ,,,,,,,,,,,,,,
64062,1002.749,HOROZ,,,,,,,,,,,,,,
64075,1015.361,HOROZ,,,,,,,,,,,,,,
64096,987.105,HOROZ,,,,,,,,,,,,,,
64099,1018.482,HOROZ,,,,,,,,,,,,,,
64116,1008.614,HOROZ,,,,,,,,,,,,,,
64218,1020.904,HOROZ,,,,,,,,,,,,,,
64227,1019.089,HOROZ,,,,,,,,,,,,,,
64235,1005.875,HOROZ,,,,,,,,,,,,,,
64351,1030.083,HOROZ,,,,,,,,,,,,,,
64396,1028.089,HOROZ,,,,,,,,,,,,,,
64419,1001.501,HOROZ,,,,,,,,,,,,,,
64436,1025.086,HOROZ,,,,,,,,,,,,,,
64439,1012.138,HOROZ,,,,,,,,,,,,,,
64439,1008.639,HOROZ,,,,,,,,,,,,,,
64440,1013.402,HOROZ,,,,,,,,,,,,,,
64452,999.152,HOROZ,,,,,,,,,,,,,,
64468,1145.488,HOROZ,,,,,,,,,,,,,,
64492,999.141,HOROZ,,,,,,,,,,,,,,
64526,1081.377,HOROZ,,,,,,,,,,,,,,
64549,1004.338,HOROZ,,,,,,,,,,,,,,
64602,1017.552,HOROZ,,,,,,,,,,,,,,
64697,1007.552,HOROZ,,,,,,,,,,,,,,
64732,1000.342,HOROZ,,,,,,,,,,,,,,
64828,1021.97,HOROZ,,,,,,,,,,,,,,
64863,997.421,HOROZ,,,,,,,,,,,,,,
64882,1016.19,HOROZ,,,,,,,,,,,,,,
64908,1032.048,HOROZ,,,,,,,,,,,,,,
64919,1031.617,HOROZ,,,,,,,,,,,,,,
64979,1032.629,HOROZ,,,,,,,,,,,,,,
64980,1023.482,HOROZ,,,,,,,,,,,,,,
64990,1014.883,HOROZ,,,,,,,,,,,,,,
65042,1023.506,HOROZ,,,,,,,,,,,,,,
65091,1022.129,HOROZ,,,,,,,,,,,,,,
65123,1014.245,HOROZ,,,,,,,,,,,,,,
65151,1023.543,HOROZ,,,,,,,,,,,,,,
65165,1005.967,HOROZ,,,,,,,,,,,,,,
65237,1047.249,HOROZ,,,,,,,,,,,,,,
65268,1025.72,HOROZ,,,,,,,,,,,,,,
65329,1023.034,HOROZ,,,,,,,,,,,,,,
65343,1016.802,HOROZ,,,,,,,,,,,,,,
65376,1042.788,HOROZ,,,,,,,,,,,,,,
65443,1026.183,HOROZ,,,,,,,,,,,,,,
65476,1006.247,HOROZ,,,,,,,,,,,,,,
65521,1015.78,HOROZ,,,,,,,,,,,,,,
65537,1008.248,HOROZ,,,,,,,,,,,,,,
65538,1002.774,HOROZ,,,,,,,,,,,,,,
65561,1019.868,HOROZ,,,,,,,,,,,,,,
65579,1020.648,HOROZ,,,,,,,,,,,,,,
65587,1010.572,HOROZ,,,,,,,,,,,,,,
65666,1019.964,HOROZ,,,,,,,,,,,,,,
65766,1035.842,HOROZ,,,,,,,,,,,,,,
65766,1035.842,HOROZ,,,,,,,,,,,,,,
65781,1039.257,HOROZ,,,,,,,,,,,,,,
65781,1039.257,HOROZ,,,,,,,,,,,,,,
66036,1001.222,HOROZ,,,,,,,,,,,,,,
66091,1043.887,HOROZ,,,,,,,,,,,,,,
66106,1047.596,HOROZ,,,,,,,,,,,,,,
66146,1055.432,HOROZ,,,,,,,,,,,,,,
66178,1002.393,HOROZ,,,,,,,,,,,,,,
66242,1019.994,HOROZ,,,,,,,,,,,,,,
66291,1032.54,HOROZ,,,,,,,,,,,,,,
66310,1158.389,HOROZ,,,,,,,,,,,,,,
66400,1044.101,HOROZ,,,,,,,,,,,,,,
66500,1038.45,HOROZ,,,,,,,,,,,,,,
66505,1044.414,HOROZ,,,,,,,,,,,,,,
66554,1025.341,HOROZ,,,,,,,,,,,,,,
66564,1034.565,HOROZ,,,,,,,,,,,,,,
66708,1038.033,HOROZ,,,,,,,,,,,,,,
66791,1039.08,HOROZ,,,,,,,,,,,,,,
66795,1062.267,HOROZ,,,,,,,,,,,,,,
66878,1031.916,HOROZ,,,,,,,,,,,,,,
66884,1049.722,HOROZ,,,,,,,,,,,,,,
66926,1043.841,HOROZ,,,,,,,,,,,,,,
66932,1075.6,HOROZ,,,,,,,,,,,,,,
66957,1057.414,HOROZ,,,,,,,,,,,,,,
66989,1044.596,HOROZ,,,,,,,,,,,,,,
67036,1036.913,HOROZ,,,,,,,,,,,,,,
67113,1031.777,HOROZ,,,,,,,,,,,,,,
67237,1016.057,HOROZ,,,,,,,,,,,,,,
67284,1042.588,HOROZ,,,,,,,,,,,,,,
67303,1044.34,HOROZ,,,,,,,,,,,,,,
67317,1058.043,HOROZ,,,,,,,,,,,,,,
67351,1036.202,HOROZ,,,,,,,,,,,,,,
67353,1055.855,HOROZ,,,,,,,,,,,,,,
67450,1057.643,HOROZ,,,,,,,,,,,,,,
67498,1030.025,HOROZ,,,,,,,,,,,,,,
67516,1028.413,HOROZ,,,,,,,,,,,,,,
67520,1078.227,HOROZ,,,,,,,,,,,,,,
67708,1078.716,HOROZ,,,,,,,,,,,,,,
67761,1032.935,HOROZ,,,,,,,,,,,,,,
67884,1089.592,HOROZ,,,,,,,,,,,,,,
67889,1062.461,HOROZ,,,,,,,,,,,,,,
67927,1031.852,HOROZ,,,,,,,,,,,,,,
67969,1047.928,HOROZ,,,,,,,,,,,,,,
67970,1035.57,HOROZ,,,,,,,,,,,,,,
68185,1052.159,HOROZ,,,,,,,,,,,,,,
68256,1073.45,HOROZ,,,,,,,,,,,,,,
68315,1018.512,HOROZ,,,,,,,,,,,,,,
68377,1089.552,HOROZ,,,,,,,,,,,,,,
68386,1045.495,HOROZ,,,,,,,,,,,,,,
68403,1048.268,HOROZ,,,,,,,,,,,,,,
68428,1030.695,HOROZ,,,,,,,,,,,,,,
68505,1028.344,HOROZ,,,,,,,,,,,,,,
68571,1049.847,HOROZ,,,,,,,,,,,,,,
68578,1033.907,HOROZ,,,,,,,,,,,,,,
68807,1031.123,HOROZ,,,,,,,,,,,,,,
68879,1032.23,HOROZ,,,,,,,,,,,,,,
68883,1065.713,HOROZ,,,,,,,,,,,,,,
68888,1043.465,HOROZ,,,,,,,,,,,,,,
69162,1066.29,HOROZ,,,,,,,,,,,,,,
69220,1044.55,HOROZ,,,,,,,,,,,,,,
69281,1030.131,HOROZ,,,,,,,,,,,,,,
69353,1041.966,HOROZ,,,,,,,,,,,,,,
69452,1053.073,HOROZ,,,,,,,,,,,,,,
69665,1074.074,HOROZ,,,,,,,,,,,,,,
70089,1065.125,HOROZ,,,,,,,,,,,,,,
70134,1069.053,HOROZ,,,,,,,,,,,,,,
70304,1058.424,HOROZ,,,,,,,,,,,,,,
70765,1035.257,HOROZ,,,,,,,,,,,,,,
70816,1050.302,HOROZ,,,,,,,,,,,,,,
70854,1063.859,HOROZ,,,,,,,,,,,,,,
71434,1123.503,HOROZ,,,,,,,,,,,,,,
71437,1094.771,HOROZ,,,,,,,,,,,,,,
71699,1073.667,HOROZ,,,,,,,,,,,,,,
71764,1081.163,HOROZ,,,,,,,,,,,,,,
71972,1089.578,HOROZ,,,,,,,,,,,,,,
72012,1046.449,HOROZ,,,,,,,,,,,,,,
72098,1155.934,HOROZ,,,,,,,,,,,,,,
72197,1075.301,HOROZ,,,,,,,,,,,,,,
72525,1082.139,HOROZ,,,,,,,,,,,,,,
72835,1074.908,HOROZ,,,,,,,,,,,,,,
73141,1087.269,HOROZ,,,,,,,,,,,,,,
73184,1077.293,HOROZ,,,,,,,,,,,,,,
73451,1081.601,HOROZ,,,,,,,,,,,,,,
73494,1078.935,HOROZ,,,,,,,,,,,,,,
74456,1085.466,HOROZ,,,,,,,,,,,,,,
74509,1092.049,HOROZ,,,,,,,,,,,,,,
75402,1086.551,HOROZ,,,,,,,,,,,,,,
75675,1106.158,HOROZ,,,,,,,,,,,,,,
81929,1162.588,HOROZ,,,,,,,,,,,,,,
31519,676.641,SIRA,,,,,,,,,,,,,,
31751,671.914,SIRA,,,,,,,,,,,,,,
32857,668.106,SIRA,,,,,,,,,,,,,,
33180,670.488,SIRA,,,,,,,,,,,,,,
33206,680.423,SIRA,,,,,,,,,,,,,,
33318,688.874,SIRA,,,,,,,,,,,,,,
33462,689.937,SIRA,,,,,,,,,,,,,,
33493,683.487,SIRA,,,,,,,,,,,,,,
33540,697.714,SIRA,,,,,,,,,,,,,,
33587,672.575,SIRA,,,,,,,,,,,,,,
33605,687.194,SIRA,,,,,,,,,,,,,,
33634,670.53,SIRA,,,,,,,,,,,,,,
33680,683.09,SIRA,,,,,,,,,,,,,,
33739,686.903,SIRA,,,,,,,,,,,,,,
33885,680.022,SIRA,,,,,,,,,,,,,,
34031,691.801,SIRA,,,,,,,,,,,,,,
34099,670.159,SIRA,,,,,,,,,,,,,,
34112,693.8,SIRA,,,,,,,,,,,,,,
34146,789.379,SIRA,,,,,,,,,,,,,,
34189,687.252,SIRA,,,,,,,,,,,,,,
34238,698.847,SIRA,,,,,,,,,,,,,,
34242,682.082,SIRA,,,,,,,,,,,,,,
34459,698.401,SIRA,,,,,,,,,,,,,,
34593,697.522,SIRA,,,,,,,,,,,,,,
34645,702.351,SIRA,,,,,,,,,,,,,,
34663,691.502,SIRA,,,,,,,,,,,,,,
34668,704.917,SIRA,,,,,,,,,,,,,,
34717,700.168,SIRA,,,,,,,,,,,,,,
34783,724.442,SIRA,,,,,,,,,,,,,,
34825,704.926,SIRA,,,,,,,,,,,,,,
34862,702.718,SIRA,,,,,,,,,,,,,,
34892,710.337,SIRA,,,,,,,,,,,,,,
34894,707.258,SIRA,,,,,,,,,,,,,,
34942,701.872,SIRA,,,,,,,,,,,,,,
34990,700.748,SIRA,,,,,,,,,,,,,,
35077,707.652,SIRA,,,,,,,,,,,,,,
35129,703.253,SIRA,,,,,,,,,,,,,,
35135,692.108,SIRA,,,,,,,,,,,,,,
35152,711.89,SIRA,,,,,,,,,,,,,,
35215,711.318,SIRA,,,,,,,,,,,,,,
35249,706.381,SIRA,,,,,,,,,,,,,,
35291,723.178,SIRA,,,,,,,,,,,,,,
35380,697.382,SIRA,,,,,,,,,,,,,,
35444,716.279,SIRA,,,,,,,,,,,,,,
35468,711.867,SIRA,,,,,,,,,,,,,,
35476,711.317,SIRA,,,,,,,,,,,,,,
35506,713.086,SIRA,,,,,,,,,,,,,,
35561,708.141,SIRA,,,,,,,,,,,,,,
35570,710.53,SIRA,,,,,,,,,,,,,,
35633,712.676,SIRA,,,,,,,,,,,,,,
35640,688.039,SIRA,,,,,,,,,,,,,,
35734,704.049,SIRA,,,,,,,,,,,,,,
35791,710.277,SIRA,,,,,,,,,,,,,,
35815,713.667,SIRA,,,,,,,,,,,,,,
35827,703.778,SIRA,,,,,,,,,,,,,,
35867,709.926,SIRA,,,,,,,,,,,,,,
35889,715.89,SIRA,,,,,,,,,,,,,,
35906,708.182,SIRA,,,,,,,,,,,,,,
35911,721.98,SIRA,,,,,,,,,,,,,,
35918,715.801,SIRA,,,,,,,,,,,,,,
35926,715.377,SIRA,,,,,,,,,,,,,,
36007,705.523,SIRA,,,,,,,,,,,,,,
36021,729.436,SIRA,,,,,,,,,,,,,,
36067,707.031,SIRA,,,,,,,,,,,,,,
36100,715.767,SIRA,,,,,,,,,,,,,,
36125,718.771,SIRA,,,,,,,,,,,,,,
36128,712.701,SIRA,,,,,,,,,,,,,,
36129,712.296,SIRA,,,,,,,,,,,,,,
